method	run	support
mascot	59	0.981380
mascot	59	0.483417
mascot	59	0.607814
mascot	59	0.650556
mascot	59	0.617519
mascot	59	0.997034
mascot	59	0.857853
mascot	59	0.692485
mascot	59	0.689710
mascot	59	0.695294
mascot	59	0.779932
mascot	59	0.867100
mascot	59	0.996572
mascot	59	0.759575
mascot	59	0.862525
mascot	59	0.841305
mascot	59	0.640702
mascot	59	0.660516
mascot	59	0.811696
mascot	59	0.864270
mascot	59	0.954224
mascot	59	0.997058
mascot	59	0.903886
mascot	59	0.670492
mascot	59	0.717210
mascot	59	0.944112
mascot	59	0.907419
mascot	59	0.578335
mascot	59	0.463314
mascot	59	0.459054
mascot	59	0.961755
mascot	59	0.951525
mascot	59	0.694064
mascot	59	0.863677
mascot	59	0.968407
mascot	59	0.999848
mascot	59	0.999995
mascot	59	0.999955
mascot	59	0.996501
mascot	59	0.996402
mascot	59	0.999797
mascot	59	0.999956
mascot	59	0.999123
mascot	59	0.106513
mascot	59	0.963831
mascot	59	0.962882
mascot	59	0.974648
mascot	59	0.983298
mascot	59	0.894965
mascot	59	0.925515
mascot	59	0.801555
mascot	59	0.978216
mascot	59	0.079508
mascot	59	0.154015
mascot	59	0.852493
mascot	59	0.048877
mascot	59	0.058197
mascot	59	0.996642
mascot	59	0.999999
mascot	59	0.984865
mascot	59	0.999247
mascot	59	0.999058
mascot	59	0.999859
mascot	59	0.999677
mascot	59	0.998400
mascot	59	0.991001
mascot	59	0.955586
mascot	59	0.956853
mascot	59	0.487915
mascot	59	0.892734
mascot	59	0.970125
mascot	59	0.845609
mascot	59	0.997135
mascot	59	0.997754
mascot	59	0.997784
mascot	59	0.210196
mascot	59	0.240796
mascot	59	0.273026
mascot	59	0.343361
mascot	59	0.866583
mascot	59	0.437122
mascot	59	0.557110
mascot	59	0.304582
mascot	59	0.260190
mascot	59	0.998292
mascot	59	0.998161
mascot	59	0.156920
mascot	59	0.155516
mascot	59	0.926290
mascot	59	0.998717
mascot	59	0.999402
mascot	59	0.640689
mascot	59	0.949356
mascot	59	0.916532
mascot	59	0.667342
mascot	59	0.182459
mascot	59	0.347464
mascot	59	0.007131
mascot	59	0.724749
mascot	59	0.962893
mascot	59	0.999395
mascot	59	0.012465
mascot	59	0.821377
mascot	59	0.818642
mascot	59	0.251436
mascot	59	0.994553
mascot	59	0.996525
mascot	59	0.999408
mascot	59	0.999344
mascot	59	0.999339
mascot	59	0.999398
mascot	59	0.285769
mascot	59	0.721301
mascot	59	0.940436
mascot	59	0.941971
mascot	59	0.941874
mascot	59	0.940041
mascot	59	0.947642
mascot	59	0.997417
mascot	59	0.999954
mascot	59	0.999322
mascot	59	0.999994
mascot	59	0.709500
mascot	59	0.767051
mascot	59	0.605561
mascot	59	0.768858
mascot	59	0.377521
mascot	59	0.986767
mascot	59	0.952182
mascot	59	0.953591
mascot	59	0.999202
mascot	59	0.999627
mascot	59	0.999667
mascot	59	0.999936
mascot	59	0.998917
mascot	59	0.791748
mascot	59	0.945746
mascot	59	0.951468
mascot	59	0.390076
mascot	59	0.978514
mascot	59	0.106315
mascot	59	0.188240
mascot	59	0.720301
mascot	59	0.911397
mascot	59	0.905503
mascot	59	0.986146
mascot	59	0.980505
mascot	59	0.855065
mascot	59	0.870353
mascot	59	0.963011
mascot	59	0.924172
mascot	59	0.958067
mascot	59	0.999702
mascot	59	0.999262
mascot	59	0.837795
mascot	59	0.959489
mascot	59	0.998698
mascot	59	0.999101
mascot	59	0.999674
mascot	59	0.999869
mascot	59	0.993827
mascot	59	0.964311
mascot	59	0.988153
mascot	59	0.952282
mascot	59	0.933137
mascot	59	0.522005
mascot	59	0.280542
mascot	59	0.058914
mascot	59	0.062005
mascot	59	0.941417
mascot	59	0.329816
mascot	59	0.986200
mascot	59	0.986876
mascot	59	0.992305
mascot	59	0.936044
mascot	59	0.996971
mascot	59	0.998246
mascot	59	0.999915
mascot	59	0.996345
mascot	59	0.899666
mascot	59	0.952444
mascot	59	0.935588
mascot	59	0.883082
mascot	59	0.679261
mascot	59	0.993336
mascot	59	0.915579
mascot	59	0.581297
mascot	59	0.651120
mascot	59	0.817571
mascot	59	0.618055
mascot	59	0.446145
mascot	59	0.998362
mascot	59	0.959610
mascot	59	0.909130
mascot	59	0.782124
mascot	59	0.961259
mascot	59	0.957352
mascot	59	0.999932
mascot	59	0.999979
mascot	59	0.999043
mascot	59	0.005532
mascot	59	0.007650
mascot	59	0.999980
mascot	59	0.968575
mascot	59	0.998038
mascot	59	0.982903
mascot	59	0.328560
mascot	59	0.977943
mascot	59	0.983748
mascot	59	0.002935
mascot	59	0.859622
mascot	59	0.907084
mascot	59	0.662203
mascot	59	0.914839
mascot	59	0.942081
mascot	59	0.929945
mascot	59	0.936051
mascot	59	0.669036
mascot	59	0.625597
mascot	59	0.987205
mascot	59	0.968485
mascot	59	0.687154
mascot	59	0.022301
mascot	59	0.004156
mascot	59	0.004712
mascot	59	0.997050
mascot	59	0.993926
mascot	59	0.989636
mascot	59	0.989259
mascot	59	0.988043
mascot	59	0.989077
mascot	59	0.629780
mascot	59	0.030666
mascot	59	0.969789
dta	59	0.432567
dta	59	0.989011
dta	59	0.988012
dta	59	0.542458
dta	59	0.070929
dta	59	0.006993
dta	59	0.999001
dta	59	0.999001
dta	59	0.007992
dta	59	0.005994
dta	59	0.102897
dta	59	0.102897
dta	59	0.880120
dta	59	0.997003
dta	59	1.000000
dta	59	0.995005
dta	59	0.896104
dta	59	0.895105
dta	59	0.895105
dta	59	0.005994
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.014985
dta	59	0.000000
dta	59	0.000000
dta	59	0.994006
dta	59	0.951049
dta	59	1.000000
dta	59	0.297702
dta	59	0.019980
dta	59	0.000000
dta	59	0.000000
dta	59	0.053946
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.992008
dta	59	0.994006
dta	59	0.995005
dta	59	0.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.008991
dta	59	1.000000
dta	59	0.000999
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.999001
dta	59	0.101898
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.974026
dta	59	0.981019
dta	59	0.978022
dta	59	0.993007
dta	59	0.678322
dta	59	0.660340
dta	59	0.652348
dta	59	0.602398
dta	59	0.190809
dta	59	0.998002
dta	59	0.927073
dta	59	0.756244
dta	59	0.765235
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.607393
dta	59	0.607393
dta	59	0.599401
dta	59	0.000000
dta	59	0.000000
dta	59	0.000999
dta	59	0.022977
dta	59	1.000000
dta	59	1.000000
dta	59	0.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.999001
dta	59	1.000000
dta	59	1.000000
dta	59	0.999001
dta	59	0.002997
dta	59	0.000000
dta	59	0.000999
dta	59	0.000999
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.000000
dta	59	1.000000
dta	59	0.000999
dta	59	0.000000
dta	59	0.000000
dta	59	0.025974
dta	59	0.192807
dta	59	0.209790
dta	59	0.923077
dta	59	0.193806
dta	59	0.210789
dta	59	0.549451
dta	59	0.551449
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.995005
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.997003
dta	59	1.000000
dta	59	0.992008
dta	59	0.989011
dta	59	0.997003
dta	59	0.458541
dta	59	1.000000
dta	59	0.997003
dta	59	0.442557
dta	59	0.718282
dta	59	0.718282
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.999001
dta	59	0.997003
dta	59	0.000000
dta	59	0.000000
dta	59	1.000000
dta	59	0.003996
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	1.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.006993
dta	59	0.001998
dta	59	0.953047
dta	59	0.953047
dta	59	0.938062
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.000000
dta	59	0.953047
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.990010
dta	59	0.927073
dta	59	1.000000
dta	59	0.000000
dta	59	0.916084
dta	59	1.000000
dta	59	0.996004
dta	59	0.994006
dta	59	0.977023
dta	59	0.971029
dta	59	0.924076
dta	59	0.914086
dta	59	0.081918
dta	59	0.011988
dta	59	1.000000
dta	59	0.000000
dta	59	0.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.000999
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.999001
dta	59	0.000000
dta	59	1.000000
dta	59	0.001998
dta	59	1.000000
dta	59	0.000000
dta	59	1.000000
dta	59	0.992008
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000999
dta	59	1.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.021978
dta	59	0.016983
dta	59	0.002997
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.999001
dta	59	0.983017
dta	59	0.000000
dta	59	0.000999
dta	59	0.001998
dta	59	0.000000
dta	59	0.000000
dta	59	0.129870
dta	59	0.008991
dta	59	1.000000
dta	59	1.000000
dta	59	0.999001
dta	59	0.993007
dta	59	0.084915
dta	59	0.072927
dta	59	0.559441
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.999001
dta	59	1.000000
dta	59	0.991009
dta	59	0.133866
dta	59	1.000000
dta	59	0.989011
dta	59	0.956044
dta	59	0.152847
dta	59	0.999001
dta	59	1.000000
dta	59	1.000000
dta	59	0.900100
dta	59	0.974026
dta	59	0.991009
dta	59	1.000000
dta	59	1.000000
dta	59	0.982018
dta	59	0.000000
dta	59	0.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.999001
dta	59	0.000000
dta	59	0.000000
dta	59	0.976024
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.997003
dta	59	1.000000
dta	59	1.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.011988
dta	59	0.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.999001
dta	59	1.000000
dta	59	0.999001
dta	59	0.998002
dta	59	0.982018
dta	59	1.000000
dta	59	0.978022
dta	59	0.999001
dta	59	0.996004
dta	59	0.984016
dta	59	0.988012
dta	59	0.990010
dta	59	0.994006
dta	59	1.000000
dta	59	0.980020
dta	59	0.996004
dta	59	0.992008
dta	59	0.991009
dta	59	1.000000
dta	59	0.992008
dta	59	1.000000
dta	59	1.000000
dta	59	0.990010
dta	59	0.989011
dta	59	0.979021
dta	59	0.862138
dta	59	0.878122
dta	59	1.000000
dta	59	0.975025
dta	59	0.976024
dta	59	0.819181
dta	59	0.332667
dta	59	0.329670
dta	59	0.147852
dta	59	0.950050
dta	59	0.000000
dta	59	0.002997
dta	59	0.006993
dta	59	0.107892
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.828172
dta	59	0.773227
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.987013
dta	59	0.967033
dta	59	0.714286
dta	59	1.000000
dta	59	0.970030
dta	59	0.968032
dta	59	0.967033
dta	59	0.967033
dta	59	0.000000
dta	59	0.000000
dta	59	0.949051
dta	59	0.165834
dta	59	0.000000
dta	59	0.044955
dta	59	0.992008
dta	59	0.036963
dta	59	0.026973
dta	59	0.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.000000
dta	59	0.683317
dta	59	0.670330
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.754246
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.000000
dta	59	0.994006
dta	59	0.998002
dta	59	0.984016
dta	59	0.981019
dta	59	0.703297
dta	59	0.705295
dta	59	0.887113
dta	59	0.685315
dta	59	1.000000
dta	59	0.997003
dta	59	0.071928
dta	59	0.090909
dta	59	0.116883
dta	59	0.000000
dta	59	0.007992
dta	59	0.008991
dta	59	0.084915
dta	59	0.140859
dta	59	0.132867
dta	59	0.143856
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.002997
dta	59	0.003996
dta	59	0.994006
dta	59	0.845155
dta	59	0.828172
dta	59	0.849151
dta	59	0.803197
dta	59	0.862138
dta	59	0.668332
dta	59	0.668332
dta	59	0.002997
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.996004
dta	59	0.002997
dta	59	0.009990
dta	59	0.009990
dta	59	0.009990
dta	59	0.011988
dta	59	0.000999
dta	59	0.016983
dta	59	0.002997
dta	59	0.002997
dta	59	0.000000
dta	59	0.991009
dta	59	1.000000
dta	59	0.000000
dta	59	1.000000
dta	59	0.000000
dta	59	0.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.994006
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	1.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.994006
dta	59	1.000000
dta	59	0.990010
dta	59	0.999001
dta	59	0.999001
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.995005
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.979021
dta	59	1.000000
dta	59	1.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.002997
dta	59	0.004995
dta	59	0.003996
dta	59	0.003996
dta	59	0.003996
dta	59	0.013986
dta	59	0.000000
dta	59	0.540460
dta	59	0.005994
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.989011
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.014985
dta	59	0.021978
dta	59	0.998002
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.999001
dta	59	0.973027
dta	59	1.000000
dta	59	0.957043
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.002997
dta	59	0.001998
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.920080
dta	59	0.968032
dta	59	1.000000
dta	59	0.970030
dta	59	1.000000
dta	59	0.003996
dta	59	0.000000
dta	59	0.970030
dta	59	0.994006
dta	59	0.008991
dta	59	0.039960
dta	59	0.000000
dta	59	0.955045
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.012987
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.041958
dta	59	0.746254
dta	59	0.746254
dta	59	0.996004
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.973027
dta	59	0.004995
dta	59	0.012987
dta	59	0.039960
dta	59	0.012987
dta	59	0.014985
dta	59	0.045954
dta	59	0.707293
dta	59	0.701299
dta	59	0.512488
dta	59	0.518482
dta	59	0.122877
dta	59	0.124875
dta	59	0.069930
dta	59	1.000000
dta	59	0.009990
dta	59	1.000000
dta	59	1.000000
dta	59	0.000000
dta	59	0.002997
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	1.000000
dta	59	0.000000
dta	59	1.000000
dta	59	0.983017
dta	59	0.000000
dta	59	0.000000
dta	59	0.000000
dta	59	0.001998
dta	59	0.964036
dta	59	0.086913
dta	59	0.084915
dta	59	0.040959
dta	59	0.447552
dta	59	0.450549
dta	59	0.012987
dta	59	0.001998
dta	59	0.003996
dta	59	0.209790
dta	59	0.977023
dta	59	0.981019
dta	59	0.662338
dta	59	0.937063
dta	59	0.937063
dta	59	0.936064
dta	59	0.212787
dta	59	0.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.999001
dta	59	0.000000
dta	59	1.000000
dta	59	0.998002
dta	59	0.998002
dta	59	1.000000
dta	59	0.002997
dta	59	0.729271
dta	59	0.213786
dta	59	0.210789
dta	59	0.026973
dta	59	0.025974
dta	59	0.025974
dta	59	0.002997
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.999001
dta	59	0.934066
dta	59	0.015984
dta	59	1.000000
dta	59	0.999001
dta	59	1.000000
dta	59	1.000000
dta	59	0.723277
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.010989
dta	59	0.000000
dta	59	0.001998
dta	59	0.001998
dta	59	0.001998
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.993007
dta	59	0.697303
dta	59	0.133866
dta	59	0.000000
dta	59	0.036963
dta	59	0.036963
dta	59	0.990010
dta	59	0.995005
dta	59	1.000000
dta	59	1.000000
dta	59	0.997003
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.999001
dta	59	0.995005
dta	59	0.949051
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	1.000000
dta	59	0.999001
dta	59	0.959041
dta	59	0.949051
dta	59	0.000000
mascot	6	0.999955
mascot	6	0.999969
mascot	6	0.999992
mascot	6	0.999929
mascot	6	0.999819
mascot	6	0.999907
mascot	6	0.999858
mascot	6	0.999780
mascot	6	0.999041
mascot	6	0.998833
mascot	6	0.983205
mascot	6	0.628037
mascot	6	0.979345
mascot	6	0.999992
mascot	6	0.999987
mascot	6	0.999922
mascot	6	0.999791
mascot	6	0.999022
mascot	6	0.998906
mascot	6	1.000000
mascot	6	0.999983
mascot	6	0.999891
mascot	6	0.999836
mascot	6	0.999901
mascot	6	0.999899
mascot	6	0.999890
mascot	6	0.990008
mascot	6	0.999964
mascot	6	0.999993
mascot	6	0.999991
mascot	6	0.998881
mascot	6	0.999539
mascot	6	0.999234
mascot	6	1.000000
mascot	6	0.999969
mascot	6	0.999984
mascot	6	0.999992
mascot	6	1.000000
mascot	6	0.999999
mascot	6	0.999999
mascot	6	1.000000
mascot	6	1.000000
mascot	6	1.000000
mascot	6	1.000000
mascot	6	0.999399
mascot	6	0.999999
mascot	6	1.000000
mascot	6	0.999846
mascot	6	1.000000
mascot	6	0.999993
mascot	6	0.999847
mascot	6	0.999644
mascot	6	0.999989
mascot	6	0.999970
mascot	6	0.987794
mascot	6	0.999991
mascot	6	1.000000
mascot	6	0.999992
mascot	6	0.999998
mascot	6	1.000000
mascot	6	0.999987
mascot	6	0.999989
mascot	6	0.999968
mascot	6	0.999982
mascot	6	0.999998
mascot	6	0.999993
mascot	6	0.997619
mascot	6	0.999997
mascot	6	0.999041
mascot	6	0.999538
mascot	6	0.999953
mascot	6	0.999920
mascot	6	0.999996
mascot	6	0.999997
mascot	6	0.999984
mascot	6	0.999885
mascot	6	0.999934
mascot	6	0.999975
mascot	6	0.999998
mascot	6	1.000000
mascot	6	1.000000
mascot	6	1.000000
mascot	6	1.000000
mascot	6	0.999998
mascot	6	0.999995
mascot	6	0.999770
mascot	6	0.999972
mascot	6	0.999996
mascot	6	0.999685
mascot	6	0.999637
mascot	6	1.000000
mascot	6	0.999684
mascot	6	0.999987
mascot	6	1.000000
mascot	6	1.000000
mascot	6	1.000000
mascot	6	0.999981
mascot	6	0.999957
mascot	6	1.000000
mascot	6	0.999986
mascot	6	0.999840
mascot	6	1.000000
mascot	6	0.999998
mascot	6	0.999998
mascot	6	0.996489
mascot	6	0.999996
mascot	6	0.999977
mascot	6	0.999997
mascot	6	0.999951
mascot	6	0.999993
mascot	6	0.999984
mascot	6	0.999618
mascot	6	0.999962
mascot	6	0.999226
mascot	6	0.998996
mascot	6	0.999638
mascot	6	0.999485
mascot	6	0.999410
mascot	6	1.000000
mascot	6	1.000000
mascot	6	1.000000
mascot	6	0.999999
mascot	6	0.999956
mascot	6	1.000000
mascot	6	0.999987
mascot	6	0.999901
mascot	6	0.999999
mascot	6	1.000000
mascot	6	1.000000
mascot	6	0.999998
mascot	6	0.996462
mascot	6	0.998547
mascot	6	0.999997
mascot	6	0.999612
mascot	6	0.999590
mascot	6	0.999594
mascot	6	0.999635
mascot	6	0.999250
mascot	6	0.603414
mascot	6	0.999988
mascot	6	0.998194
mascot	6	1.000000
mascot	6	0.999997
mascot	6	0.999997
mascot	6	0.999997
mascot	6	0.999995
mascot	6	0.999917
mascot	6	0.999872
mascot	6	1.000000
mascot	6	0.921896
mascot	6	0.834750
mascot	6	0.998884
mascot	6	1.000000
mascot	6	0.999913
mascot	6	0.999893
mascot	6	0.999997
mascot	6	0.999997
mascot	6	0.999949
mascot	6	0.999467
mascot	6	0.999329
mascot	6	0.999367
mascot	6	0.999312
mascot	6	0.999328
mascot	6	0.994617
mascot	6	0.998999
mascot	6	0.999998
mascot	6	0.999992
mascot	6	0.999998
mascot	6	0.999864
mascot	6	0.999855
mascot	6	0.999990
mascot	6	0.999891
mascot	6	0.999874
mascot	6	0.999879
mascot	6	0.999895
mascot	6	0.999974
mascot	6	0.999993
mascot	6	0.999996
mascot	6	0.999972
mascot	6	0.999995
mascot	6	0.999085
mascot	6	0.999267
mascot	6	0.999197
mascot	6	0.999245
mascot	6	0.999818
mascot	6	0.999971
mascot	6	1.000000
mascot	6	0.999068
mascot	6	0.999078
mascot	6	0.999986
mascot	6	1.000000
mascot	6	0.999994
mascot	6	0.999994
mascot	6	0.999994
mascot	6	0.999987
mascot	6	0.999986
mascot	6	0.999985
mascot	6	0.998905
mascot	6	0.999998
mascot	6	0.999129
mascot	6	0.983988
mascot	6	0.499200
mascot	6	0.997293
mascot	6	0.999979
mascot	6	0.999989
mascot	6	0.988147
mascot	6	0.999984
mascot	6	0.999923
mascot	6	0.999936
mascot	6	1.000000
mascot	6	0.999974
mascot	6	0.999942
mascot	6	0.999873
mascot	6	0.891897
mascot	6	0.999930
mascot	6	0.999993
mascot	6	0.999935
mascot	6	0.999590
mascot	6	0.999899
mascot	6	0.999903
mascot	6	0.984611
mascot	6	0.292026
mascot	6	0.999866
mascot	6	1.000000
mascot	6	1.000000
mascot	6	1.000000
mascot	6	0.999995
mascot	6	0.999998
mascot	6	1.000000
mascot	6	1.000000
mascot	6	0.999999
mascot	6	0.999995
mascot	6	0.999816
mascot	6	0.999999
mascot	6	0.999997
mascot	6	0.999979
mascot	6	0.999976
mascot	6	0.999987
mascot	6	0.988428
mascot	6	0.999844
mascot	6	1.000000
mascot	6	1.000000
mascot	6	1.000000
mascot	6	0.999997
mascot	6	0.999699
mascot	6	0.999978
mascot	6	0.999964
mascot	6	0.999998
mascot	6	0.999999
mascot	6	1.000000
mascot	6	0.997305
mascot	6	0.972680
mascot	6	0.999913
mascot	6	0.999102
mascot	6	0.737637
mascot	6	0.524289
mascot	6	0.999375
mascot	6	0.999985
mascot	6	0.999958
mascot	6	1.000000
mascot	6	0.999999
mascot	6	0.999999
mascot	6	0.999985
mascot	6	0.999987
mascot	6	0.999978
mascot	6	0.999978
mascot	6	0.999986
mascot	6	0.999997
mascot	6	0.984280
mascot	6	0.554855
mascot	6	0.514937
mascot	6	0.997642
mascot	6	0.999971
mascot	6	0.999529
mascot	6	0.999937
mascot	6	0.999925
mascot	6	0.999864
mascot	6	0.999950
mascot	6	0.998406
mascot	6	0.998401
mascot	6	1.000000
mascot	6	0.999999
mascot	6	0.999999
mascot	6	0.999983
mascot	6	1.000000
mascot	6	0.999999
mascot	6	0.999998
mascot	6	0.999999
mascot	6	0.657959
mascot	6	1.000000
mascot	6	0.999230
mascot	6	0.487732
mascot	6	0.999716
mascot	6	0.999237
mascot	6	0.999763
mascot	6	0.998772
mascot	6	0.996924
mascot	6	0.996790
mascot	6	0.996787
mascot	6	0.996604
mascot	6	0.966909
mascot	6	0.999226
mascot	6	0.999232
mascot	6	1.000000
mascot	6	0.999970
mascot	6	0.999989
mascot	6	0.999451
mascot	6	0.999776
mascot	6	0.998620
mascot	6	1.000000
mascot	6	0.999998
mascot	6	0.981579
mascot	6	0.999955
mascot	6	1.000000
mascot	6	0.999689
mascot	6	0.999040
mascot	6	0.998973
mascot	6	0.999290
mascot	6	0.999831
mascot	6	0.999982
mascot	6	0.999960
mascot	6	0.999531
mascot	6	0.999121
mascot	6	0.996731
mascot	6	0.999993
mascot	6	1.000000
mascot	6	0.999945
mascot	6	1.000000
mascot	6	0.999968
mascot	6	1.000000
mascot	6	0.999619
mascot	6	0.994480
mascot	6	0.992862
mascot	6	0.999988
mascot	6	0.999650
mascot	6	0.999726
mascot	6	0.999641
mascot	6	0.998773
mascot	6	0.995881
mascot	6	1.000000
mascot	6	0.998066
mascot	6	0.999999
mascot	6	1.000000
mascot	6	1.000000
mascot	6	0.999999
mascot	6	0.999991
mascot	6	0.999957
mascot	6	0.843173
mascot	6	0.999566
mascot	6	0.999866
mascot	6	0.999991
mascot	6	0.999903
mascot	6	0.999570
mascot	6	0.996460
mascot	6	1.000000
mascot	6	1.000000
mascot	6	1.000000
mascot	6	0.999999
mascot	6	1.000000
mascot	6	1.000000
mascot	6	0.999938
mascot	6	0.999936
mascot	6	0.999874
mascot	6	0.999908
mascot	6	0.999871
mascot	6	1.000000
mascot	6	0.999999
mascot	6	1.000000
mascot	6	0.999999
mascot	6	0.999318
mascot	6	0.999999
mascot	6	0.999997
mascot	6	0.998260
mascot	6	0.987133
mascot	6	0.999503
mascot	6	1.000000
mascot	6	0.998781
mascot	6	0.998785
mascot	6	0.998808
mascot	6	0.999999
mascot	6	1.000000
mascot	6	0.998932
mascot	6	0.113003
mascot	6	1.000000
mascot	6	0.999999
mascot	6	0.999999
mascot	6	0.999981
mascot	6	0.999882
mascot	6	0.999003
mascot	6	0.999039
mascot	6	0.999006
mascot	6	0.999003
mascot	6	0.998588
mascot	6	0.999998
mascot	6	0.999795
